name,latitude,longitude,location_name,type,source,distance_to_nearest_conflict_km,risk_status
Complexe Scolaire les Gedeons,-4.361743,15.3603823,Kinshasa,School,DRC_All_SCHool_Local,2.46323975165026,at-risk
Akila Anderson,-4.3614197,15.3607037,Kinshasa,School,DRC_All_SCHool_Local,2.454082742583463,at-risk
,-4.4148783,15.3355564,,School,DRC_All_SCHool_Local,4.488523729447008,at-risk
,-4.4148981,15.3355023,,School,DRC_All_SCHool_Local,4.493673469840438,at-risk
,-4.4148533,15.3355385,,School,DRC_All_SCHool_Local,4.491203940336423,at-risk
,-4.4148243,15.3355784,,School,DRC_All_SCHool_Local,4.4878567081640846,at-risk
,-4.414858,15.3354764,,School,DRC_All_SCHool_Local,4.497670750170214,at-risk
,-4.4148125,15.3355327,,School,DRC_All_SCHool_Local,4.49308802183484,at-risk
Ecole Sasdec Rocher,-4.4228731,15.32343,Kinshasa,School,DRC_All_SCHool_Local,5.667041702386917,at-risk
Sainte-Trinité,-4.3891396,15.3581281,Kinshasa,School,DRC_All_SCHool_Local,4.49139519424661,at-risk
Ecole Tundindi,-4.42497,15.3212232,kinshasa,School,DRC_All_SCHool_Local,5.90160244110256,at-risk
Ecole Primaire 2 Mokili,-4.4155198,15.3356825,Kinshasa,School,DRC_All_SCHool_Local,4.455713405366651,at-risk
Ecole Monsieur Noél,-4.4152239,15.3357265,Kinshasa,School,DRC_All_SCHool_Local,4.459828401505371,at-risk
Complexe Scolaire la Perfection,-4.4108287,15.3482322,kinshasa,School,DRC_All_SCHool_Local,3.3663413301277636,at-risk
Ecole Maman Nzuzi,-4.4160189,15.3359713,Kinshasa,School,DRC_All_SCHool_Local,4.410394787777664,at-risk
Saint Marc,-4.4123671,15.3348523,Kinshasa,School,DRC_All_SCHool_Local,4.647749439090306,at-risk
Ecole Amba,-4.4146837,15.3373178,kinshasa,School,DRC_All_SCHool_Local,4.307637398440552,at-risk
Collège Révérend Ambundani Alberto,-4.4181461,15.3374683,kinshasa,School,DRC_All_SCHool_Local,4.193853337625463,at-risk
Ecole Primaire 2 Nlembami,-4.4124193,15.3456537,kinshasa,School,DRC_All_SCHool_Local,3.536317990265478,at-risk
Complexe Scolaire Saint Benoit,-4.4110348,15.36847,kinshasa,School,DRC_All_SCHool_Local,1.8024853731502113,at-risk
Complexe Scolaire Leontine,-4.4107463,15.3896933,Kinshasa,School,DRC_All_SCHool_Local,2.4035471980133414,at-risk
Complexe Scolaire Mayangu,-4.4460109,15.3659486,Kinshasa,School,DRC_All_SCHool_Local,2.4048613793194487,at-risk
Complexe Scolaire Felicité-Matona,-4.4573588,15.3474466,Kinshasa,School,DRC_All_SCHool_Local,4.58591531517203,at-risk
Collège Rehoboth,-4.4163723,15.3153371,Kinshasa,School,DRC_All_SCHool_Local,6.116712250627793,at-risk
Collège Saint Boniface Mabeka,-4.4221366,15.3716241,Kinshasa,School,DRC_All_SCHool_Local,0.5413306027487368,at-risk
Faveur Mwabi,-4.4208183,15.3860088,Kinshasa,School,DRC_All_SCHool_Local,1.4107375119396843,at-risk
Complexe Scolaire Monika Maria,-4.4222581,15.3770181,Kinshasa,School,DRC_All_SCHool_Local,0.5147664719191571,at-risk
Beki,-4.4150759,15.384588,Kinshasa,School,DRC_All_SCHool_Local,1.6644467023018858,at-risk
Luyindula,-4.3997065,15.3832136,Kinshasa,School,DRC_All_SCHool_Local,3.0928348547011546,at-risk
Notre-dame de la Sagesse,-4.3998666,15.3814289,Kinshasa,School,DRC_All_SCHool_Local,3.0192412253003815,at-risk
Orange,-4.400807,15.3810748,Kinshasa,School,DRC_All_SCHool_Local,2.908123748120367,at-risk
Misericorde,-4.399499,15.380585,Kinshasa,School,DRC_All_SCHool_Local,3.036430237278436,at-risk
GS Archange,-4.4146754,15.3883292,Kinshasa,School,DRC_All_SCHool_Local,1.9966423918901521,at-risk
Collège Michael,-4.4014373,15.3828717,Kinshasa,School,DRC_All_SCHool_Local,2.8983228744231857,at-risk
Collége Saint Padre Pio,-4.4355732,15.3236812,kinshasa,School,DRC_All_SCHool_Local,5.725205546579363,at-risk
Collége Princilia,-4.4352807,15.3227886,kinshasa,School,DRC_All_SCHool_Local,5.816716296315907,at-risk
Ecole maternelle Les frères de Sainte Thérèse de l enfant de Jésus,-4.41641,15.3719969,Kinshasa,School,DRC_All_SCHool_Local,1.1122945434493505,at-risk
Cs Albatros,-4.4140652,15.3730916,Kinshasa,School,DRC_All_SCHool_Local,1.3477972790616723,at-risk
Sadisana,-4.4087382,15.3716457,Kinshasa,School,DRC_All_SCHool_Local,1.9565195527387351,at-risk
Shalom School,-4.3893506,15.3391121,Kinshasa,School,DRC_All_SCHool_Local,3.611591111905182,at-risk
Ecole polyvalente Les Perseverants,-4.3909033,15.33898,kinshasa,School,DRC_All_SCHool_Local,3.7519691776745736,at-risk
Complexe scolaire Daniel,-4.4082837,15.3707127,Kinshasa,School,DRC_All_SCHool_Local,2.0250078031933465,at-risk
Complexe Scolaire Les Chérubins,-4.4078559,15.370751,Kinshasa,School,DRC_All_SCHool_Local,2.070752978230786,at-risk
,-4.3692264,15.3616342,Kinshasa,School,DRC_All_SCHool_Local,3.1936717645638257,at-risk
Groupe Scolaire Sedeke,-4.398866,15.3712399,Kinshasa,School,DRC_All_SCHool_Local,3.0502604956381294,at-risk
Institut Bio-chimie de N'djili et ITEA,-4.4002406,15.3689077,Kinshasa,School,DRC_All_SCHool_Local,2.9414089626116464,at-risk
Lusi,-4.3962468,15.3506778,Kinshasa,School,DRC_All_SCHool_Local,4.239081543392631,at-risk
Complexe Scolaire Maman Tshiala,-4.3885785,15.3806627,Kinshasa,School,DRC_All_SCHool_Local,4.229987728345362,at-risk
Complexe Scolaire la Base,-4.3890945,15.3412298,Kinshasa,School,DRC_All_SCHool_Local,3.6912290742614244,at-risk
CS Iziba,-4.3900539,15.3416871,Kinshasa,School,DRC_All_SCHool_Local,3.8093108444039014,at-risk
Sainte Agnès Bonsomi,-4.4134064,15.3870842,Kinshasa,School,DRC_All_SCHool_Local,1.9898383083108708,at-risk
Complexe Scolaire Minu,-4.4124778,15.3890743,Kinshasa,School,DRC_All_SCHool_Local,2.2201117236873467,at-risk
Collège Notre Dame de la Sagesse,-4.3787784,15.3795703,kinshasa,School,DRC_All_SCHool_Local,5.271990964967264,at-risk
Lycée Bugape,-4.3731923,15.3819349,Kinshasa,School,DRC_All_SCHool_Local,5.020785968993352,at-risk
Complexe Scolaire Soeur Eunice,-4.3748757,15.3821325,Kinshasa,School,DRC_All_SCHool_Local,5.162179582764939,at-risk
,-4.3830403,15.3852678,Kinshasa,School,DRC_All_SCHool_Local,4.937291223630537,at-risk
Le Palmier,-4.3796951,15.3829503,Kinshasa,School,DRC_All_SCHool_Local,5.2466645579275415,at-risk
Ecole Maitre Lukamba,-4.3808884,15.3816606,Kinshasa,School,DRC_All_SCHool_Local,5.091775654566465,at-risk
Complexe Scolaire Les Argus,-4.3767284,15.3836587,Kinshasa,School,DRC_All_SCHool_Local,5.426325895099659,at-risk
Ecole Kimbanguiste,-4.3736324,15.3837459,Kinshasa,School,DRC_All_SCHool_Local,5.204922609729468,at-risk
Sainte Marie des Anged,-4.3728456,15.3807808,kinshasa,School,DRC_All_SCHool_Local,4.899457907385327,at-risk
Emanuel,-4.3782112,15.3865484,Kinshasa,School,DRC_All_SCHool_Local,5.492673852644681,at-risk
Le Germe,-4.3803247,15.382854,Kinshasa,School,DRC_All_SCHool_Local,5.175877748103494,at-risk
Ecole les Vissionnaires,-4.3745116,15.3728695,Kinshasa,School,DRC_All_SCHool_Local,4.42950968782019,at-risk
Complexe Scolaire La Miséricorde,-4.3750251,15.3757461,Kinshasa,School,DRC_All_SCHool_Local,4.678419271768027,at-risk
Complexe Scolaire Cerveau,-4.3696975,15.3741819,Kinshasa,School,DRC_All_SCHool_Local,4.127320371415901,at-risk
Ecole Intelligence,-4.3732885,15.3696785,Kinshasa,School,DRC_All_SCHool_Local,4.106533619822339,at-risk
Ecole Makaya,-4.3733538,15.3706002,Kinshasa,School,DRC_All_SCHool_Local,4.173286555862682,at-risk
ITI Moteyi,-4.3681349,15.3766002,Kinshasa,School,DRC_All_SCHool_Local,4.205451654903968,at-risk
Ecole Père Nestore,-4.3695191,15.3736956,Kinshasa,School,DRC_All_SCHool_Local,4.075257145277633,at-risk
Complexe Scolaire Dialu,-4.4183141,15.3819362,Kinshasa,School,DRC_All_SCHool_Local,1.2006528526215137,at-risk
Complexe Scolaire Amasa,-4.4196645,15.383801,Kinshasa,School,DRC_All_SCHool_Local,1.26092361937039,at-risk
Ecole Chrétienne Sebamona,-4.4350522,15.3764332,Kinshasa,School,DRC_All_SCHool_Local,1.0183801801373054,at-risk
Ecole Complexe Scolaire Tatama,-4.3771556,15.3765615,kinshasa,School,DRC_All_SCHool_Local,4.916807914225714,at-risk
Complexe Scolaire Intégrité,-4.4107467,15.3810354,Kinshasa,School,DRC_All_SCHool_Local,1.8581547532046772,at-risk
Ecole Primaire Kabundi,-4.3772179,15.3772817,kinshasa,School,DRC_All_SCHool_Local,4.974057643722735,at-risk
Ecole Ecam,-4.4173143,15.3852105,Kinshasa,School,DRC_All_SCHool_Local,1.5432095172930127,at-risk
Saint Theophile,-4.3773926,15.3762778,kinshasa,School,DRC_All_SCHool_Local,4.91673314426133,at-risk
Lycée Ebale Mbonge,-1.8897704,16.562804,,School,DRC_All_SCHool_Local,2.0355347292033468,at-risk
EP Solu,-1.888934,16.5611494,,School,DRC_All_SCHool_Local,1.9650587806988578,at-risk
Lycée Madame de Sévigné,-4.3340403,15.3083762,,School,DRC_All_SCHool_Local,0.0,at-risk
La Source de Vie - Limete,-4.3521735,15.3316536,Limete,School,DRC_All_SCHool_Local,0.0,at-risk
EIB Le Cartésien,-4.348383,15.3407798,Limete,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole les Bâtisseurs,-4.4153591,15.3171591,,School,DRC_All_SCHool_Local,5.983648079960387,at-risk
Collège Saint Gervais,-4.3727104,15.3791898,kinshasa,School,DRC_All_SCHool_Local,4.759275295156546,at-risk
Ecole Primaire Bolingo,-4.3765408,15.3677038,,School,DRC_All_SCHool_Local,4.23846683082994,at-risk
Collège Bonsomi,-4.4091116,15.3803903,Kinshasa,School,DRC_All_SCHool_Local,2.001904940625869,at-risk
,-4.4310995,15.3729246,,School,DRC_All_SCHool_Local,0.5797079422818613,at-risk
C.S Luimance,-4.4054401,15.3171002,Kinshasa,School,DRC_All_SCHool_Local,4.886704589020839,at-risk
La Craie Blanche,-4.3996198,15.3803953,Kinshasa,School,DRC_All_SCHool_Local,3.018674941788981,at-risk
Groupe Scolaire de la Nsanga,-4.3867701,15.385892,Kinshasa,School,DRC_All_SCHool_Local,4.554907792358233,at-risk
La main de l'Eternel,-4.3860404,15.3858406,,School,DRC_All_SCHool_Local,4.631330630427526,at-risk
Institut Bambous,-4.3831064,15.3838347,,School,DRC_All_SCHool_Local,4.89391691246471,at-risk
Vikuka,-4.4394784,15.3780621,kinshasa,School,DRC_All_SCHool_Local,1.5395572292651187,at-risk
Complexe Scolaire du Savoir,-4.4393798,15.3754526,,School,DRC_All_SCHool_Local,1.4796541833817247,at-risk
Ecole Presbyterien CPK,-4.3864457,15.3787617,,School,DRC_All_SCHool_Local,4.436480424158353,at-risk
Ecole Bertin Louis,-4.3654284,15.3710707,Kinshasa,School,DRC_All_SCHool_Local,3.548851823536394,at-risk
Ecole Bertin Louis,-4.3654305,15.370988,Kinshasa,School,DRC_All_SCHool_Local,3.5423749824176176,at-risk
Collège GSG,-4.3715149,15.3692449,Kinshasa,School,DRC_All_SCHool_Local,3.919562832487554,at-risk
ECOLE COSMA,-4.4054632,15.4078775,,School,DRC_All_SCHool_Local,4.360066650297466,at-risk
Institut le Pantheon,-11.6714245,27.4276668,Lubumbashi,School,DRC_All_SCHool_Local,4.279816164640382,at-risk
Complexe Scolaire Merci Wesha,-2.5076172,28.8663426,,School,DRC_All_SCHool_Local,0.0,at-risk
Lycée Primaire,-4.3452849,15.2999114,,School,DRC_All_SCHool_Local,0.0,at-risk
lycée 2 et 3 kasa-vubu,-4.3445753,15.3001553,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole christ roi,-4.3451074,15.3012106,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Armée du Salut,-4.3500219,15.3000646,,School,DRC_All_SCHool_Local,0.0,at-risk
Ecole Shekinah,-4.3741288,15.282903,,School,DRC_All_SCHool_Local,2.204669041961556,at-risk
Ecole Saint Etienne,-4.3736485,15.2824443,,School,DRC_All_SCHool_Local,2.1951408205729415,at-risk
Institut Ngandu et Ecole Primaire Ngandu,-4.4275799,15.378296,,School,DRC_All_SCHool_Local,0.4572149784538079,at-risk
Ecole Amour,-4.3735194,15.3681517,,School,DRC_All_SCHool_Local,4.030521503076862,at-risk
Collège Saint Amand,-4.3587759,15.3276715,,School,DRC_All_SCHool_Local,0.0,at-risk
Lycée Sainte Germaine,-4.4011475,15.3718598,,School,DRC_All_SCHool_Local,2.7905604102317287,at-risk
The American School of Kinshasa,-4.3360103,15.2437316,Kinshasa,School,DRC_All_SCHool_Local,3.070070330005052,at-risk
,-0.9800113,28.695078,,School,DRC_All_SCHool_Local,0.8244504272202852,at-risk
,-0.9789401,28.7050634,,School,DRC_All_SCHool_Local,0.5758872071467385,at-risk
Collège Boboto,-4.309059,15.2856787,Kinshasa,School,DRC_All_SCHool_Local,0.0,at-risk
Lycée Bosangani,-4.3082385,15.283172,Kinshasa,School,DRC_All_SCHool_Local,0.0,at-risk
Hope International School,0.5551277,25.2022183,,School,DRC_All_SCHool_Local,6.134880916780406,at-risk
Ecole d'Excellence de Kisangani,0.5161895,25.2643999,,School,DRC_All_SCHool_Local,7.383477820624564,at-risk
Complexe Scolaire Masandi,0.512037,25.2331664,,School,DRC_All_SCHool_Local,3.923170156240569,at-risk
Collège de l'ENANO,-2.9534463,25.9220144,,School,DRC_All_SCHool_Local,1.3140209896065294,at-risk
Licée Matumaini,-2.9529799,25.9203824,,School,DRC_All_SCHool_Local,1.4758092079226093,at-risk
E.P Mikelenge,-2.9523969,25.9206905,,School,DRC_All_SCHool_Local,1.4289922165301048,at-risk
E.P Mapendano,-2.9523152,25.9201068,,School,DRC_All_SCHool_Local,1.4911269916673728,at-risk
E.P TUENDELEE,-2.9539179,25.9204977,,School,DRC_All_SCHool_Local,1.490418342772854,at-risk
E.P KAPONDJO,-2.9543615,25.9203912,,School,DRC_All_SCHool_Local,1.5167762458539635,at-risk
Prins van Luikschool,-4.3186044,15.2896536,Kinshasa,School,DRC_All_SCHool_Local,0.0,at-risk
École Internationale ŞAFAK,-4.3100253,15.2796872,Gombe,School,DRC_All_SCHool_Local,0.0,at-risk
Institut de la Gombe,-4.310928,15.277268,Gombe,School,DRC_All_SCHool_Local,0.0,at-risk
École maternelle de la Gombe,-4.3105731,15.2796659,Gombe,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Supérieur Pédagogique de la Gombe,-4.306972,15.2852804,Gombe,School,DRC_All_SCHool_Local,0.0,at-risk
sacre coeur,-5.263726,14.8591064,,School,DRC_All_SCHool_Local,1.9448625736346523,at-risk
sacre coeur,-5.2627485,14.8593689,,School,DRC_All_SCHool_Local,1.8408060196478229,at-risk
Ecole Primaire Rushago,-1.5780235,28.9697759,,School,DRC_All_SCHool_Local,0.24500029328275555,at-risk
École Primaire Mambale,0.4148714,29.2942027,,School,DRC_All_SCHool_Local,5.341064296434719,at-risk
Complexe Scolaire Buhita,-0.5414756,29.1415673,,School,DRC_All_SCHool_Local,0.9255263264058989,at-risk
Ecole Primaire Isale,-0.1035006,29.5017148,,School,DRC_All_SCHool_Local,2.2726615070656426,at-risk
Ecole Primaire Isale,-0.1032326,29.5020387,,School,DRC_All_SCHool_Local,2.2675259170845363,at-risk
Ecole Primaire Muhimbiri,-2.9170134,28.5276478,,School,DRC_All_SCHool_Local,1.0878658015687481,at-risk
Institut Nsene Étienne,-4.4235388,15.421466,Kimbanseke,School,DRC_All_SCHool_Local,5.220863856106484,at-risk
EP Ahadi,0.8560514,29.2556273,,School,DRC_All_SCHool_Local,0.3251020593640783,at-risk
EP Ahadi,0.8555421,29.2554924,,School,DRC_All_SCHool_Local,0.31775173493005865,at-risk
Institut Bundji de Kasanga,0.5036696,29.4245279,,School,DRC_All_SCHool_Local,4.546680697768175,at-risk
Ecole Primaire Matherethe,0.1770499,29.2630012,,School,DRC_All_SCHool_Local,3.762721648334248,at-risk
Collège catholique de Lukula,-5.3838842,12.936537,,School,DRC_All_SCHool_Local,1.491673427257933,at-risk
,-5.4207404,13.0279364,,School,DRC_All_SCHool_Local,9.5779833300072,at-risk
,-5.4205952,13.0278239,,School,DRC_All_SCHool_Local,9.559758800005161,at-risk
Institut Kayumba,-9.2130138,25.8450267,,School,DRC_All_SCHool_Local,1.5466074056753525,at-risk
Ecole Primaire Kalunga 2,-9.213074,25.8436015,,School,DRC_All_SCHool_Local,1.614519222220589,at-risk
College Othniel École Primaire et Secondaire,-4.358771,15.22985,,School,DRC_All_SCHool_Local,5.142686845184781,at-risk
Ecole St Guido Maria Fortifi,-1.6350323,29.204698,,School,DRC_All_SCHool_Local,0.0,at-risk
La Source de Vie - Royal,-4.3141801,15.2842822,Gombe,School,DRC_All_SCHool_Local,0.0,at-risk
La Source de Vie - Spring of Life,-4.3435776,15.2533535,Ngaliema,School,DRC_All_SCHool_Local,2.140552765870652,at-risk
École Primaire Masongo,0.231697,29.2448202,,School,DRC_All_SCHool_Local,2.2744904064502456,at-risk
École Primaire Mangoma,0.3323149,29.3559146,,School,DRC_All_SCHool_Local,0.6308108490354581,at-risk
École Primaire Matumaini,0.3488883,29.3629033,,School,DRC_All_SCHool_Local,2.6261255680864783,at-risk
École Primaire Mabuku,0.3219674,29.2989956,,School,DRC_All_SCHool_Local,2.372062621621311,at-risk
Ecole secondaire Alenga,-4.0994676,29.0865881,,School,DRC_All_SCHool_Local,0.9654360660433121,at-risk
,-5.2556904,14.8607576,,School,DRC_All_SCHool_Local,1.1842005265637703,at-risk
Ecole Primaire Bungwe,0.2185327,29.2648459,,School,DRC_All_SCHool_Local,0.7549589968009517,at-risk
Ecole primaire Kalingi II,-3.3088969,28.8550853,,School,DRC_All_SCHool_Local,4.40678271802544,at-risk
Ecole primaire Kabolwa 1,-2.1318964,28.8873296,,School,DRC_All_SCHool_Local,2.0158029532538886,at-risk
Ecole secondaire Inst Bundje,-2.1867352,28.6217555,,School,DRC_All_SCHool_Local,0.19327960528029065,at-risk
,-2.3057003,28.6201961,,School,DRC_All_SCHool_Local,0.37708496011219095,at-risk
École Primaire Makumo,0.1782877,29.2101879,,School,DRC_All_SCHool_Local,3.440312784310491,at-risk
Institut Kisavava,0.1775906,29.2195111,,School,DRC_All_SCHool_Local,4.060049238622634,at-risk
Institut Kilokoko,-5.0421258,18.7907916,,School,DRC_All_SCHool_Local,3.028274819765895,at-risk
Ecole primaire Kakuku,-3.3902037,28.8829085,,School,DRC_All_SCHool_Local,2.473276163909675,at-risk
Ecole primaire Fendula,-2.3710676,28.6251582,,School,DRC_All_SCHool_Local,3.366969306970672,at-risk
,1.8794022,30.2985759,,School,DRC_All_SCHool_Local,1.4160416208462996,at-risk
Institutut Kinzamba,-5.0389431,18.7969155,,School,DRC_All_SCHool_Local,2.2749859163275463,at-risk
,1.8599528,30.2726468,,School,DRC_All_SCHool_Local,1.690793753853011,at-risk
,1.9317285,30.3727541,,School,DRC_All_SCHool_Local,4.252844881606685,at-risk
Institut Munguludiaka,-5.0353084,18.7908445,,School,DRC_All_SCHool_Local,2.868676125133523,at-risk
EP Kilokoko,-5.0381146,18.7897684,,School,DRC_All_SCHool_Local,3.0265120591991566,at-risk
École primaire Tchandji,-2.1811664,28.6283313,,School,DRC_All_SCHool_Local,1.0280504912387063,at-risk
École primaire Tchandji,-2.1811281,28.6285318,,School,DRC_All_SCHool_Local,1.0455601946272066,at-risk
École primaire Kikongo,-4.28733,28.9585376,,School,DRC_All_SCHool_Local,1.6973567396157898,at-risk
Collège Saint Dominique,-4.3640487,15.3403358,,School,DRC_All_SCHool_Local,1.414216807184768,at-risk
École primaire Maendelo/Kikonde et Institut Umoja,-4.4785713,28.993377,,School,DRC_All_SCHool_Local,3.6331152703184633,at-risk
Ecole secondaire Inst Ziralo,-1.7962082,28.7252322,,School,DRC_All_SCHool_Local,1.6945863982846612,at-risk
,-4.325142,29.0398717,,School,DRC_All_SCHool_Local,1.6669004180831797,at-risk
,-4.3194192,29.0451559,,School,DRC_All_SCHool_Local,1.0765587709454696,at-risk
Ecole primaire Kabindula,-3.4061724,29.1351377,,School,DRC_All_SCHool_Local,0.7149754891401956,at-risk
Ecole primaire Munanira,-3.4917123,29.1388727,,School,DRC_All_SCHool_Local,0.5104301437678951,at-risk
Ecole secondaire Inst Minova,-1.7095013,29.0234541,,School,DRC_All_SCHool_Local,0.6399148041777442,at-risk
Wima School,-2.5065031,28.8488488,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Weza,-2.6891364,28.8691896,,School,DRC_All_SCHool_Local,3.6774558342582133,at-risk
Ecole primaire Muguru,-2.8631453,28.6898544,,School,DRC_All_SCHool_Local,4.06298179889013,at-risk
Ecole secondaire Inst Raha,-2.8754921,28.6990115,,School,DRC_All_SCHool_Local,2.8838431306373975,at-risk
Ecole primaire Kitwabaluzi,-2.8835587,28.6013422,,School,DRC_All_SCHool_Local,6.617085505934568,at-risk
Ecole Primaire Kigalama,-2.9346881,28.5237707,,School,DRC_All_SCHool_Local,1.135439287878985,at-risk
,-6.9518929,23.4673681,,School,DRC_All_SCHool_Local,5.68237014576097,at-risk
IFASIC,-4.3087007,15.2990148,,School,DRC_All_SCHool_Local,0.0,at-risk
Collège Alfajiri,-2.499909,28.8767025,,School,DRC_All_SCHool_Local,0.0,at-risk
Institut Superieur Pédagogique de Bukavu,-2.5106692,28.857085,,School,DRC_All_SCHool_Local,0.0,at-risk
BENAKI,-5.2328254,14.8956125,,School,DRC_All_SCHool_Local,3.4376245267399064,at-risk
,-5.232735,14.8959065,,School,DRC_All_SCHool_Local,3.4704013341541473,at-risk
Collège Ivemarcel,-4.3922861,15.3132829,,School,DRC_All_SCHool_Local,3.502966034505834,at-risk
Complexe Scolaire Uzalendo,-11.7184203,27.4724372,,School,DRC_All_SCHool_Local,5.7889020717714885,at-risk
,-5.2418004,14.8766335,,School,DRC_All_SCHool_Local,1.1739376660079857,at-risk
,-5.2420939,14.8767118,,School,DRC_All_SCHool_Local,1.1556125116548726,at-risk
,-5.24156,14.8768322,,School,DRC_All_SCHool_Local,1.20853652433388,at-risk
,-5.2414693,14.877106,,School,DRC_All_SCHool_Local,1.2362832753198654,at-risk
,-5.2416236,14.877452,,School,DRC_All_SCHool_Local,1.249975357592009,at-risk
,-5.242252,14.8767615,,School,DRC_All_SCHool_Local,1.1466080887672894,at-risk
,-5.2422716,14.877014,,School,DRC_All_SCHool_Local,1.1645724852090664,at-risk
,-5.2422101,14.8772711,,School,DRC_All_SCHool_Local,1.1895905621170357,at-risk
,-5.2421538,14.8774928,,School,DRC_All_SCHool_Local,1.2115688906767919,at-risk
,-5.241843,14.8770632,,School,DRC_All_SCHool_Local,1.2025833183011099,at-risk
,-5.241268,14.8776061,,School,DRC_All_SCHool_Local,1.2903428444392633,at-risk
,-0.0631107,21.00672,,School,DRC_All_SCHool_Local,9.510501719337935,at-risk
,-0.0335015,21.0115976,,School,DRC_All_SCHool_Local,7.8750972094344425,at-risk
,-0.007385,21.0122449,,School,DRC_All_SCHool_Local,7.041037535671291,at-risk
,-1.2359321,28.4291023,,School,DRC_All_SCHool_Local,0.667126030970615,at-risk
,0.0049407,20.9803005,,School,DRC_All_SCHool_Local,3.4733639343634852,at-risk
,-0.0622108,20.9451594,,School,DRC_All_SCHool_Local,6.974625177804457,at-risk
,-0.0730794,20.9429715,,School,DRC_All_SCHool_Local,8.198422339264159,at-risk
,0.0629965,21.0200969,,School,DRC_All_SCHool_Local,8.771253260249045,at-risk
Complexe Scolaire Les Chérubins,-4.392338,15.3304496,,School,DRC_All_SCHool_Local,3.529204389431485,at-risk
,-5.2613203,14.835202,,School,DRC_All_SCHool_Local,4.022008941256576,at-risk
,-5.2646273,14.8500806,,School,DRC_All_SCHool_Local,2.7251437334021245,at-risk
Ecole USABITI,-11.6919801,27.4838222,,School,DRC_All_SCHool_Local,3.3781919351965897,at-risk
Ecole CBCO ITC Révolution,-4.3771048,15.290867,Kinshasa,School,DRC_All_SCHool_Local,2.121492683554809,at-risk
,-3.3245422,17.2924369,,School,DRC_All_SCHool_Local,9.753708536151384,at-risk
Institut Kakondo,-1.0816824,29.4974764,,School,DRC_All_SCHool_Local,0.8642716418835575,at-risk
Ecole Primaire Kakondo,-1.081594,29.4976516,,School,DRC_All_SCHool_Local,0.8804920358408217,at-risk
Institut Kamweneja,-11.6919264,27.4830169,,School,DRC_All_SCHool_Local,3.325457052556011,at-risk
Foyer Social Kenya,-11.7004638,27.482462,,School,DRC_All_SCHool_Local,4.132914743379952,at-risk
Ecole Kimbanguiste de Malanga Lombe,-5.7313289,14.1118073,Malanga Lombe,School,DRC_All_SCHool_Local,9.35534347534672,at-risk
Ecole Kimbanguiste,-5.731602,14.1119309,,School,DRC_All_SCHool_Local,9.37936965894134,at-risk
Sainte Marie,-5.8402613,13.4369324,,School,DRC_All_SCHool_Local,2.9954439126299475,at-risk
CS Micel Chaon,-5.8449904,13.4541636,,School,DRC_All_SCHool_Local,3.182917890071317,at-risk
CS Maranatha,-5.844881,13.4539417,,School,DRC_All_SCHool_Local,3.16740937991112,at-risk
"EP 1, 2 Mabeki",-5.8434242,13.4535742,,School,DRC_All_SCHool_Local,3.0014203826154224,at-risk
CS Cité Bethel,-5.839235,13.4515571,,School,DRC_All_SCHool_Local,2.5153516048872806,at-risk
CS Blanche Neige,-5.8347036,13.4499455,,School,DRC_All_SCHool_Local,2.005587475304802,at-risk
CS Nsadisi,-5.8342419,13.4514821,,School,DRC_All_SCHool_Local,1.9611049873574526,at-risk
Ecole HOREB,-5.8309665,13.4469887,,School,DRC_All_SCHool_Local,1.6245508889710345,at-risk
CS Mavinga,-5.8341732,13.4478932,,School,DRC_All_SCHool_Local,1.960502215863527,at-risk
CS Junior,-5.8361758,13.4498661,,School,DRC_All_SCHool_Local,2.1693301536188123,at-risk
Ecole Sacre coeur,-5.8373325,13.4467989,,School,DRC_All_SCHool_Local,2.325022664272147,at-risk
Maranatha,-5.8361224,13.441874,,School,DRC_All_SCHool_Local,2.3426636021642726,at-risk
The Winner Scool,-5.8447117,13.4460043,,School,DRC_All_SCHool_Local,3.149597122248154,at-risk
la Colombe,-5.8449878,13.4419937,,School,DRC_All_SCHool_Local,3.271299136502672,at-risk
Don Samuel 2,-5.8412889,13.4394517,,School,DRC_All_SCHool_Local,2.9761150239532883,at-risk
EP1 MIKONDO,-5.8293175,13.4782324,,School,DRC_All_SCHool_Local,1.5156136931750164,at-risk
ITP MANGITUKUA,-5.8231294,13.4809879,,School,DRC_All_SCHool_Local,0.7639792278180467,at-risk
ITP MATADI,-5.8237533,13.4798371,,School,DRC_All_SCHool_Local,0.877744941203625,at-risk
ITP Matadi,-5.8211637,13.4787479,Matadi,School,DRC_All_SCHool_Local,0.7122324434930132,at-risk
CS Excellence,-5.8329166,13.4722964,Matadi,School,DRC_All_SCHool_Local,2.180672520032988,at-risk
C.S. Simon Kimbangu-Petit Pigeon,-4.3475722,15.2874203,,School,DRC_All_SCHool_Local,0.0,at-risk
Collège Ntetembwa,-5.8305246,13.4605999,MATADI,School,DRC_All_SCHool_Local,1.9363063006520858,at-risk
